,text,favourite_count,retweet_count,created_at
36,#DIS $DIS Downtrend. Current tendention is down. Recommended only sell. https://t.co/rugXBL5YFR,2,1,2022-04-19 12:30:05+00:00
37,4/18 Daily Watchlist Recap #AAL #ABNB #BA #DASH #FDX #GS #JNJ #LLY #ORCL #WMT #DIS #LCID #SO #CAT #RBLX  https://t.co/kU43seZ7H7,1,1,2022-04-19 12:29:11+00:00
38,"Everyone Should Have #Health #Insurance? I Say Everyone Should have Health Care.

For More Details, Contact Us - 75  https://t.co/1qk98bLE1U",1,0,2022-04-19 08:58:10+00:00
39,@1986_football @ProbablyBSC @MoonwithADAM @cz_binance To the moon #dis,0,0,2022-04-19 04:45:47+00:00
40,@1986_football @ProbablyBSC @MoonwithADAM @cz_binance I have got big bags #dis,0,0,2022-04-19 04:45:19+00:00
41,@1986_football @ProbablyBSC @MoonwithADAM @cz_binance Lets hope we break 1billion MC #dis,0,0,2022-04-19 04:44:38+00:00
42,"Took longer than I thought, $DIS under $130 (52 wk low $126.82, EOD $127.77, AH to $128.60) &amp; what I think will be  https://t.co/0uXjSlWenS",0,0,2022-04-19 04:11:11+00:00
43,"Before you post a note like this on someone s vehicle, maybe look to see whether it s got handicap plates, and mayb  https://t.co/ooI9Z7K8N7",2,0,2022-04-19 02:01:14+00:00
44,"SELL DISNEY NOW
Before you are wiped out! #DIS",0,0,2022-04-18 23:24:57+00:00
45,"Can DIS hold these levels - https://t.co/387zxw5SQT

#123, #dis, #divergrence, #priceaction, #seasonalswingtrader,  https://t.co/WLeVY6Sodp",1,0,2022-04-18 22:05:09+00:00
46,"ONLY 31 more days until..

MEGACON Orlando I A huge four day weekend offering exciting family-friendly attractions,  https://t.co/mVC8XBOY8K",0,0,2022-04-18 15:01:06+00:00
47,What is your sentmiment on $DIS #DIS this week? #wallstreetmooners #StockWatch #wallstreetmooners  https://t.co/SrjLTRm745,1,0,2022-04-18 13:26:12+00:00
48,4/18 - Daily Watchlist #AAL #ABNB #BA #DASH #FDX #GS #JNJ #LLY #ORCL #WMT #DIS #LCID #SO #CAT #RBLX @unusual_whales  https://t.co/YmcwdmwXZh,1,1,2022-04-18 12:25:19+00:00
49,"#DIS Plus had the biggest increase in its churn rate. Its quarterly churn 3x q/q to 12%

#NFLX and #AMZN s Prime Vi  https://t.co/VQyJqsGKBH",79,12,2022-04-17 23:22:16+00:00
50,"Hit 400,000 miles today - Exceptional engineering - Original engine
252,088 miles to the Moon (farthest), over 30 E  https://t.co/E5W0tCR6VT",0,0,2022-04-17 21:37:33+00:00
51,"$DIS #DIS getting close, $122 in sight   https://t.co/JYmrWjpals",47,3,2022-04-17 14:41:37+00:00
52,Check out my #DIS analysis on @TradingView: https://t.co/HWcY1QhGud,0,0,2022-04-17 08:49:01+00:00
53,Thanks for the mention! alliereed: @Craig_Mack @lindsayzoladz @geckoinhouse @southin @wylieonex @PsEye_eth  https://t.co/t7aWJHgVXF,0,0,2022-04-17 06:20:44+00:00
54,"*always remember
*relatioships never
die a naturaldeath
*they're murdered
by ego
#lies~deceit~
#dis~respect  https://t.co/mIHXb9NMwx",1,0,2022-04-17 05:13:26+00:00
55,"Throw back to 2021 me, wearing gown and peace off!  

#dis
#ir
#ifl
#rupp
#cambodia https://t.co/AMZC2v5HAB",1,0,2022-04-17 05:03:09+00:00
56,"The 2nd PC death in @Deathinspace1 EP 1!

See you next Tuesday at 715PM CST on https://t.co/DDwdTNl3kW

#dis  https://t.co/L42b5HNCG1",3,1,2022-04-17 01:14:20+00:00
57,"https://t.co/M6BgdFAb2U

TOP STOCKS TO WATCH FOR THE WEEK OF Apr 18, 2022 

Stocks mentioned in this video: #Apple,  https://t.co/0dyF9dGU1z",1,0,2022-04-17 00:08:37+00:00
58,"@eajones2k22 You should cover subjects like: 

#GMOfood #Healing #NLP #Hypnosis #Dis-ease #Breathwork #Meditation  https://t.co/yScbjnF2Mi",1,1,2022-04-16 20:16:47+00:00
59,Just another reason to sell all my @Disney stock #Dis #TaxDay https://t.co/7ZLSJYBE0I,3,0,2022-04-16 19:42:15+00:00
60,"FoodNetwork: These GIANT cream puffs deserve their own holiday   Find them at Grammy's Goodies in Wheat Ridge, Colo  https://t.co/D0fh96QTvf",1,0,2022-04-16 18:10:08+00:00
61,Maybe I ll buy Walt Disney next week?   #DIS https://t.co/RIsqHL8Arh,0,0,2022-04-16 16:57:48+00:00
62,Thanks for the mention! TheRealLEvans: @mrblock_com @wagbi_eth @paperdstudio @boredapetv @BobbyBellhop @Solar77  https://t.co/UGT3VpdV0G,1,0,2022-04-16 15:50:44+00:00
63,MY CUP SIZE IS STANLEY WOMEN'S TRI-BLEND BASEBALL TEE https://t.co/5Uankvv4G7  26.99 #mugs #mug #coffee #handmade  https://t.co/iiKJfcWceV,0,0,2022-04-16 13:06:00+00:00
64,"Looking through photos and found this one that I took of the Cinderella Castle almost 4 years ago.
.
.
#Disney  https://t.co/o5Tlak30qN",1,1,2022-04-16 08:48:19+00:00
65,"Singing together helps children build skills like attention and engagement, imitation, and peer interaction. Did yo  https://t.co/2xf05CHeGM",0,0,2022-04-15 19:03:29+00:00
66,"In our 100th episode, the party continues their talk with Fetter's aunt Tiamek and uncovers some uncomfortable fami  https://t.co/MzGjP1Uy44",4,3,2022-04-15 15:17:34+00:00
67,"When #BIPOC, #LGBTQIA, #ND, #DIS or anyone of a historically underrepresented community are expressing frustration,  https://t.co/LqbWimCmYg",12,2,2022-04-15 14:52:56+00:00
68,Every #Free #Speech post makes me #Double check the #Posters #Affiliation bc #AntiVax #Conservative ppl #Spread a l  https://t.co/vyxC39PAzh,0,1,2022-04-15 12:41:55+00:00
69,"Save Your Savings &amp; Roof With The Best Plan Provided.

Call Us - 7567456456.

#DIS #Policy2Cover #InFinServices  https://t.co/sdiYvqoWo0",0,0,2022-04-15 12:35:36+00:00
70,"May #God fill your life with goodness on this holy day. Happy #GoodFriday

DigiSurgeon Info Solutions
Digital Marke  https://t.co/oRVhnOYIyL",3,1,2022-04-15 07:20:11+00:00
71,I found you an Overbought RSI (Relative Strength Index) on the daily chart of d'Amico International Shipping S.A. I  https://t.co/OKhpIbKWKV,0,0,2022-04-15 06:15:03+00:00
72,"#BoogieCats! Sunday evening, it s a brand new episode of #6DegreesoftheDelta. Come celebrate belated birthdays of  https://t.co/RKtlqoJGNs",0,0,2022-04-15 02:05:15+00:00
73,"Excited to share the latest addition to my #etsy shop: Home Pantry Sign, Carved Distressed Wooden Pantry Sign, Rust  https://t.co/JMuydibbOL",1,0,2022-04-14 23:46:15+00:00
74,"THE MAGPIE LORD / AGATHA RAISIN
December 1898, London: to avenge his mentor s death and stop a serial killer before  https://t.co/rkiBeJnVrE",0,1,2022-04-14 23:02:00+00:00
75,"FAR FROM THE TREE X MY EX-LIFE

BLOOD BLOOMS
The unexpected reunion of two brothers who ve been separated since chi  https://t.co/yewVtHfhCD",2,2,2022-04-14 22:13:00+00:00
76,"SAPPHIC MARITIME HORROR

Salka is a young trans woman hunting merfolks at sea with her dad and his crew. As she sta  https://t.co/7P8ZSsYNCc",1,1,2022-04-14 22:08:20+00:00
77,"Raven Cycle meets Schitt s Creek
  Bi own voice autistic fem MC 
  demi and pan adhd male MC
  snakes and dragon  https://t.co/4ZBRfRdBTF",0,2,2022-04-14 22:03:52+00:00
78,"DR. HORRIBLE x BNHA
Superhero star BFF? Check. Freaky new superpowers? Check. A RAGING bad influence? Double check.  https://t.co/tN04so7HLh",1,2,2022-04-14 21:45:31+00:00
79,"Firekeeper's Daughter x How it Feels to Float, #YA
Ace has been in love with Akash for as long as he can remember.  https://t.co/ZE1n1aheDg",0,1,2022-04-14 21:06:07+00:00
80,"RW&amp;RB X CAOS X REPUTATION
   chaotic bi-boys rivals to lovers
  magic tree they're sworn to protect
  murderous t  https://t.co/1FWCocnYM8",3,2,2022-04-14 21:06:00+00:00
81,"Autistic Charlie needs Love Lessons after her BFF confesses his crush.

She joins the Twelfth Night production to g  https://t.co/HYqumAcWWw",1,2,2022-04-14 21:02:55+00:00
82,"FAR FROM THE TREE X MY EX-LIFE
Twins separated in an accident  
A reunion by chance through DNA  
Sign Language   https://t.co/Nw9idCxBFr",2,1,2022-04-14 21:00:00+00:00
83,"gn - 20220414
Photo_ID #109 - 257 ed.
Go Canny!
#NFTs   #DIS   #JustDropIt https://t.co/wEPKtiwVjI",0,0,2022-04-14 20:56:26+00:00
84,@KrakenOfDoom Boosts or prayers/good vibes would be much appreciated!   #ND and #DIS author with an own voices UA fantasy.,1,0,2022-04-14 20:54:52+00:00
85,"SWEET&amp;BITTER MAGIC x CRIER'S WAR

Tsarya thinks she isn't cut out for love until she meets a unicorn in human form.  https://t.co/7ZFpGKUO2r",0,1,2022-04-14 20:24:26+00:00
86,"10Things x HotDogGirl

Sophie's dreams come true when her crush ropes her into a movie-worthy fake dating scheme

B  https://t.co/a7m5hHmAyd",2,1,2022-04-14 20:04:00+00:00
87,"THE MAGPIE LORD X AGATHA RAISIN
December 1898, London: to avenge his mentor s death and stop a serial killer before  https://t.co/gv6G9sGmpn",0,4,2022-04-14 20:01:00+00:00
88,SANDMAN ADDIELARUE Emma longs freedom from nightmares.She fights them w/lucid dreams &amp; angers a dream god causing &amp;  https://t.co/rRrkug9taF,2,2,2022-04-14 19:43:28+00:00
89,"Raven Cycle meets Schitt s Creek
  Bi own voice autistic fem MC 
  demi and pan adhd male MC
  snakes and dragon  https://t.co/VrBBDzoFYS",1,0,2022-04-14 19:26:42+00:00
90,"For fans of FULL DISCLOSURE

Something is happening to 17 y/o Naomi Russo s body that she can t quite explain. 

Sh  https://t.co/FUKJq17I3e",2,6,2022-04-14 19:07:00+00:00
91,"#LGBT The LAST UNICORN
Sick 17-year-old Tsarya finds a chance for friendship when she meets Niphelle, a unicorn in  https://t.co/PDrBhJRXoS",1,2,2022-04-14 19:01:08+00:00
92,"Just like that, DISC across Texas is completed. 

4 dates
4 Texas cities
190 employees 
Today was Austin. 

When yo  https://t.co/4e5fklGCMH",0,0,2022-04-14 18:29:09+00:00
93,"ENDOMETRIOSIS X SICK KIDS IN LOVE

1 unexpected  , 2 best friends, 3  with all the wrong answers. 

In the face of  https://t.co/shFMZ52hBI",4,5,2022-04-14 18:11:00+00:00
94,@RashadStark Had to step it up for #dis one  ,1,0,2022-04-14 18:10:48+00:00
95,"AGATHA RAISIN / THE MAGPIE LORD
December 1898, London: to avenge his mentor s death and stop a serial killer before  https://t.co/Pog3wYo5o4",0,2,2022-04-14 18:01:00+00:00
96,"#LGBTNPit Transpecies, or the postmodern Daedalus: What if a teen girl gains her secret wish to become a wolf but t  https://t.co/DKNJQ7eZ7K",1,0,2022-04-14 17:26:41+00:00
97,"REPUTATION X CAOS X RW&amp;RB
HS seniors Theo &amp; Kieran hate each other, but when their magical leader murders someone,  https://t.co/UDMbIfvUVS",1,4,2022-04-14 17:04:00+00:00
98,"#LGBTNPit AGATHA RAISIN X THE MAGPIE LORD
December 1898, London: to avenge his mentor s death and stop a serial kil  https://t.co/mCGEefWxhF",1,3,2022-04-14 16:45:41+00:00
99,"4 teens
3 days
2 couples
1 broken heart

When the perfect fake-dating scenario falls into teen-movie-obsessed, auti  https://t.co/YGHkFNx42e",4,2,2022-04-14 16:34:00+00:00
100,"*2 teenage lesbians
*2 elderly lesbians who broke up 40 years ago
*1 plot to get them back together
*1 trans boy fa  https://t.co/8aIAVzqOmX",1,6,2022-04-14 16:32:27+00:00
101,"Naomi s first high school party...

What she expects: 
Taking care of her two best friends 

What she gets: 
A kiss  https://t.co/50ntcadi2O",0,4,2022-04-14 16:31:30+00:00
102,"RUINSONG x LAST UNICORN
A unicorn shapeshifter, Niphelle, flees from a king who will use her horn to cure a plague.  https://t.co/ftS0u8pf1p",0,2,2022-04-14 16:16:00+00:00
103,"ZOE SPANOS x THE GIRLS I VE BEEN
My brother made plans to move us out, away from Mom s inspirational Insta about my  https://t.co/OBEEt8wtO2",0,1,2022-04-14 16:05:30+00:00
104,"GRACE &amp;FRANKIE xMACHINATIONS

A decade ago, scientists put nanobots into weeds to clear minefields.

Now sentient p  https://t.co/9k6eXHMG4a",1,2,2022-04-14 16:05:04+00:00
105,"Hey #WritingCommunity, there's a place for #DIS #ND and #MH writers to chat, vent, get critique partners, rep advic  https://t.co/EED7HMpyAn",1,1,2022-04-14 15:36:14+00:00
106,"Stock Tip &gt;Short Disney Stocks, Its going lower bc less Families will go there for Vaca this summer, TV subscriptio  https://t.co/dkpLM12uyt",0,0,2022-04-14 15:19:34+00:00
107,"FAR FROM THE TREE X MY EX-LIFE

Ky believes his family was lost in an accident. Dysfunctional   with his partner,  https://t.co/HGjDTvHS3C",0,4,2022-04-14 15:15:00+00:00
108,"Sapphic FINAL FANTASY
Mercenary Senka will crush the world to destroy those who killed her father. But after an unl  https://t.co/v25O9Trn30",0,5,2022-04-14 15:11:00+00:00
109,"WILDER GIRLSxWARM BODIES
Ian is chronically ill and scared of dying alone. But when a town-wide evacuation leaves h  https://t.co/UjvVuVmAy7",1,2,2022-04-14 15:02:00+00:00
110,"S&amp;P 500 Technical Analysis  

Inverted Head &amp; Shoulders + Blue 50% + RSI at Support
https://t.co/tDvfdQoeFL  https://t.co/Z9XkC7pKFm",2,0,2022-04-14 14:21:04+00:00
111,A disabled lesbian runaway from Texas and a girl raised all over the world by her flaky photographer mom ally to ge  https://t.co/xDKP1mSzNs,1,10,2022-04-14 14:20:24+00:00
112,"SHADOWHUNTERS + FRINGE

Alex Nevada, autistic bi angel living among humans, is also part demon. 

Archangel Russell  https://t.co/REOHHkgPg7",1,1,2022-04-14 14:17:22+00:00
113,"theDEAD&amp;theDARK x #YA theMAIDENS 
18yo freshman Emma must find out who drowned her mom's college roomie decades ago  https://t.co/Cvpb90Rydz",0,19,2022-04-14 14:06:46+00:00
114,"MuchAdo x 80s Teen RomComs

When her crush Mo needs a fake date for her sister s wedding, Sophie knows this is her  https://t.co/OGt0OIOPnf",0,3,2022-04-14 14:04:00+00:00
115,"OUR WIVES UNDER THE SEA X LONGHARBOR

What started as a normal day as a merfolks fishmonger turns into a string of  https://t.co/wBqlpY1ACk",3,3,2022-04-14 14:02:50+00:00
116,"Mike Chen x Cassandra Khaw

Illnesses plague Vi's life, and her chance to get to space. Prism promises to help, for  https://t.co/TBD1vvgfht",0,9,2022-04-14 13:44:16+00:00
117,"THE IVIES w/ more #DIS politics and trans people

When Nia s brother dies suspiciously, she loses her best ally aga  https://t.co/4dgolvo4gh",0,5,2022-04-14 12:57:46+00:00
118," A queer teenager trying to get her grandma back together with a badass lesbian from NJ
 An ex-evangelical teen run  https://t.co/QasK9oacx4",13,15,2022-04-14 12:47:52+00:00
119,"FAR FROM THE TREE X MY EX-LIFE
Twins separated in an accident  
A reunion by chance through DNA  
Sign Language   https://t.co/O1XfHqS7oh",1,4,2022-04-14 12:25:00+00:00
120,"CRIER S WAR x LAST UNICORN

Tsarya wants romance with a unicorn shape-shifter, Niphelle, who she hopes to spend for  https://t.co/fmvgeWWlvX",2,5,2022-04-14 12:23:00+00:00
121,"WILDER GIRLSxWARM BODIES

Ian knew he'd be left behind in the evacuation. ""Survival of the fittest"" never included  https://t.co/xKIDppzLMM",3,11,2022-04-14 12:06:00+00:00
122,"Autistic Charlie s BFF confesses his unrequited crush, but the show must go on. In exchange for romance lessons, Ch  https://t.co/MzzJSeafhq",14,12,2022-04-14 12:04:48+00:00
123,"RW&amp;RB X CAOS X REPUTATION
   chaotic bi-boys rivals to lovers
  magic tree they're sworn to protect
  murderous t  https://t.co/Lf2banGock",2,6,2022-04-14 12:04:00+00:00
124,"16 yo autistic Sophie KNOWS romcom rules apply irl

Shes proven right when her crush asks her to be a fake date at  https://t.co/3J1465hfaP",16,24,2022-04-14 12:04:00+00:00
125,"@lee_stokie TYFF #TheDreamAvenger Stokie,
Romance Author. 
HuffPost Freelance Writer
#amquerying #WritingCommunity.  https://t.co/h313AAjypf",1,1,2022-04-14 11:51:12+00:00
126,"Been looking at US stocks to consider if worthwhile adding to the warchest.. 

#DIS Disney recently took a tumble s  https://t.co/GOOZ8qz3If",1,0,2022-04-14 07:11:45+00:00
127,DIVINE INTERVENTION SERVICE || #DIS || 14.04.2022 https://t.co/SQuAgn517K,1,0,2022-04-14 07:04:32+00:00
128,@Talavia and I will be participating in #LGBTNPit tomorrow and boosting with the #DIS tag! Please leave all likes a  https://t.co/XPhfWYLous,4,0,2022-04-14 01:24:29+00:00
129,@KrakenOfDoom @Madeline_Pine I've been debating using the #dis/#nd tags but been on the fence about it since I've h  https://t.co/5dSCgt6IUr,1,0,2022-04-14 01:22:29+00:00
130,"Sorry for the Delay! Episode 86 ""Double Bottom"" is live on youtube! Please like and subscribe! We talk #DIS #BCRX  https://t.co/DATsnXoVKG",11,4,2022-04-14 00:26:03+00:00
131,"  Up where they walk, up where the run, up where they stay all day in the sun. Watch and you ll see someday I ll b  https://t.co/NXBgM5kEh7",0,0,2022-04-13 21:19:07+00:00
132,I found you an Oversold RSI (Relative Strength Index) on the daily chart of The Walt Disney Company. Is that  https://t.co/yHuwspk9eQ,0,0,2022-04-13 20:05:01+00:00
133,"The Project will be a huge success thanks to a strong and dedicated team, and of course an excellent product.  https://t.co/3DtNxZsMPN",0,0,2022-04-13 16:29:47+00:00
134,"project team is very intelligent and well behaved,
Accordingly, investors are waiting for better returns.  This is  https://t.co/9sag7LYAbw",0,0,2022-04-13 16:23:57+00:00
135,"project team is very intelligent and well behaved,
Accordingly, investors are waiting for better returns.
#bitcoin  https://t.co/dTVNA63RQF",0,0,2022-04-13 16:20:17+00:00
136,"Just posted: Distil    pleased to announce  campaign to further build RedLeg spiced rum, how s the b... https://t.co/oE2IIOsP3O #DIS",0,0,2022-04-13 12:59:58+00:00
137,"@billyboxing2 Apparently she's a #lezzy so Sulem you're in literally 

Harper looks like she got some #dis* ease",0,0,2022-04-13 12:07:39+00:00
138,"Episode 86  Double Bottom  is a wrap and will drop tomorrow AM. We talk https://t.co/BDWWMkOoGP, Black Mormons, Mou  https://t.co/rFdbhgzW32",6,1,2022-04-13 07:25:26+00:00
139,#RNS (#AIM: #DIS) Distil PLC: Launch of TV advertising campaign for RedLeg [https://t.co/aAJ6Lqx3mm],0,0,2022-04-13 06:09:46+00:00
140,GERMAN $DIS will be at its humble-visaged 2022-04-13 #dis #work . What is your project ?,0,0,2022-04-13 04:29:14+00:00
141,CONNECTIONS $DIS will be at its glorious 2023-02-21 #dis #trading . What is your farseeingness ?,0,0,2022-04-13 04:28:31+00:00
